"","__run_id","__done","example_factor1","timestamp","tag","duration","package_0","core_0","cpu_power","input_file"
"387","run_1_repetition_0","DONE","unrolled",1729720347.31907,"extracted_loop_34",4.38208866119385,88943368,3376245,7,"optimized_loop34_unroll.py"
"388","run_1_repetition_0","DONE","unswitched",1729720352.74433,"extracted_loop_34",4.49565577507019,77484488,46005631,6.5,"optimized_loop34_unswitch.py"
"389","run_1_repetition_0","DONE","earlyT",1729720358.30023,"extracted_loop_34",4.15686869621277,90579849,3160909,6.5,"optimized_loop34_earlyT.py"
"390","run_1_repetition_0","DONE","var",1729720363.49721,"extracted_loop_34",4.10049891471863,79874287,2611209,7,"optimized_loop34_var.py"
"391","run_1_repetition_0","DONE","unrolled",1729720368.64232,"extracted_loop_36",4.95141839981079,87914033,2173151,6,"optimized_loop36_unroll.py"
"392","run_1_repetition_0","DONE","unswitched",1729720374.63739,"extracted_loop_36",4.68553566932678,87665648,1735888,5.4,"optimized_loop36_unswitch.py"
"393","run_1_repetition_0","DONE","earlyT",1729720380.36606,"extracted_loop_34",4.14406394958496,77295029,2280034,5,"optimized_loop36_earlyT.py"
"394","run_1_repetition_0","DONE","var",1729720385.55107,"extracted_loop_36",5.07840704917908,83849988,52274289,6.1,"optimized_loop36_var.py"
"395","run_1_repetition_0","DONE","unrolled",1729720391.67282,"extracted_loop_37",4.42804741859436,79142926,45210355,7.1,"optimized_loop37_unroll.py"
"396","run_1_repetition_0","DONE","unswitched",1729720397.14352,"extracted_loop_37",4.4543604850769,91369374,3538437,7.2,"optimized_loop37_unswitch.py"
"397","run_1_repetition_0","DONE","earlyT",1729720402.64551,"extracted_loop_37",4.23422193527222,73551250,1699650,5.1,"optimized_loop37_earlyT.py"
"398","run_1_repetition_0","DONE","var",1729720407.92262,"extracted_loop_37",4.18093204498291,69370925,1061652,6,"optimized_loop37_var.py"
"399","run_1_repetition_0","DONE","unrolled",1729720413.16415,"extracted_loop_38",0.0264420509338379,425103,641,5.5,"optimized_loop38_unroll.py"
"400","run_1_repetition_0","DONE","unswitched",1729720414.22913,"extracted_loop_38",0.0249264240264893,472922,10772,6.2,"optimized_loop38_unswitch.py"
"401","run_1_repetition_0","DONE","earlyT",1729720415.29413,"extracted_loop_38",0.00909709930419921,180258,4363,5.8,"optimized_loop38_earlyT.py"
"402","run_1_repetition_0","DONE","var",1729720416.35603,"extracted_loop_38",0.00895953178405761,198720,1328,6.2,"optimized_loop38_var.py"
"403","run_1_repetition_0","DONE","unrolled",1729720417.40436,"extracted_loop_39",4.17997622489929,75869474,1611290,5.7,"optimized_loop39_unroll.py"
"404","run_1_repetition_0","DONE","unswitched",1729720422.6246,"extracted_loop_39",4.1538233757019,75665139,1158647,3.2,"optimized_loop39_unswitch.py"
"405","run_1_repetition_0","DONE","earlyT",1729720427.82154,"extracted_loop_39",3.69087600708008,67821093,1652441,4.2,"optimized_loop39_earlyT.py"
"406","run_1_repetition_0","DONE","var",1729720432.55626,"extracted_loop_40",3.70192098617554,69308076,2254003,7.2,"optimized_loop39_var.py"
"407","run_1_repetition_0","DONE","unrolled",1729720437.31675,"extracted_loop_40",3.6593291759491,65335687,1125293,6.4,"optimized_loop40_unroll.py"
"408","run_1_repetition_0","DONE","unswitched",1729720442.0204,"extracted_loop_40",3.72234869003296,63021978,1165879,6,"optimized_loop40_unswitch.py"
"409","run_1_repetition_0","DONE","earlyT",1729720446.78374,"extracted_loop_40",3.70624804496765,69828847,1776916,6.4,"optimized_loop40_earlyT.py"
"410","run_1_repetition_0","DONE","var",1729720451.53298,"extracted_loop_39",4.09263157844543,74390943,1483017,6.1,"optimized_loop40_var.py"
"411","run_1_repetition_0","DONE","unrolled",1729720456.68179,"extracted_loop_41",4.66582584381104,84821907,2016588,6.7,"optimized_loop41_unroll.py"
"412","run_1_repetition_0","DONE","unswitched",1729720462.39009,"extracted_loop_41",4.74996161460876,93581967,2392058,4.6,"optimized_loop41_unswitch.py"
"413","run_1_repetition_0","DONE","earlyT",1729720468.21184,"extracted_loop_41",4.50009894371033,86558435,2327226,7.5,"optimized_loop41_earlyT.py"
"414","run_1_repetition_0","DONE","var",1729720473.75338,"extracted_loop_41",4.43698596954346,80548874,1967793,5.7,"optimized_loop41_var.py"
"415","run_1_repetition_0","DONE","unrolled",1729720479.22937,"extracted_loop_42",2.63274359703064,45625158,26555756,5.9,"optimized_loop42_unroll.py"
"416","run_1_repetition_0","DONE","unswitched",1729720482.92357,"extracted_loop_42",2.03766536712646,39499300,965756,6.4,"optimized_loop42_unswitch.py"
"417","run_1_repetition_0","DONE","earlyT",1729720486.00022,"extracted_loop_42",0.49731183052063,8439643,93211,5.6,"optimized_loop42_earlyT.py"
"418","run_1_repetition_0","DONE","var",1729720487.55742,"extracted_loop_42",0.493255615234375,8418876,109294,5.9,"optimized_loop42_var.py"
"419","run_1_repetition_0","DONE","unrolled",1729720489.09073,"extracted_loop_43",3.61583614349365,63729690,1023309,5.6,"optimized_loop43_unroll.py"
"420","run_1_repetition_0","DONE","unswitched",1729720493.75263,"extracted_loop_43",3.82222938537598,62653498,40310751,5.9,"optimized_loop43_unswitch.py"
"421","run_1_repetition_0","DONE","earlyT",1729720498.61977,"extracted_loop_43",3.66081357002258,64103527,986582,5.8,"optimized_loop43_earlyT.py"
"422","run_1_repetition_0","DONE","var",1729720503.3235,"extracted_loop_43",3.59902453422546,66912799,1407489,6.7,"optimized_loop43_var.py"
"423","run_1_repetition_0","DONE","unrolled",1729720507.96298,"extracted_loop_44",11.1421408653259,215573797,5284914,6.1,"optimized_loop44_unroll.py"
"424","run_1_repetition_0","DONE","unswitched",1729720520.16411,"extracted_loop_44",7.03324031829834,138086853,3930659,7.7,"optimized_loop44_unswitch.py"
"425","run_1_repetition_0","DONE","earlyT",1729720528.23872,"extracted_loop_44",7.00680088996887,126878387,2453960,6.5,"optimized_loop44_earlyT.py"
"426","run_1_repetition_0","DONE","var",1729720536.308,"extracted_loop_44",4.54885673522949,78637886,1536191,4,"optimized_loop44_var.py"
"427","run_1_repetition_0","DONE","unrolled",1729720541.91619,"extracted_loop_45",5.46658611297607,97627336,1758682,5.2,"optimized_loop45_unroll.py"
"428","run_1_repetition_0","DONE","unswitched",1729720548.43811,"extracted_loop_45",5.25066232681274,88344782,54450431,7.1,"optimized_loop45_unswitch.py"
"429","run_1_repetition_0","DONE","earlyT",1729720554.74685,"extracted_loop_45",4.7781662940979,97990660,2926591,8.7,"optimized_loop45_earlyT.py"
"430","run_1_repetition_0","DONE","var",1729720560.58947,"extracted_loop_45",4.55798625946045,87676207,2112760,5.3,"optimized_loop45_var.py"
"431","run_1_repetition_0","DONE","unrolled",1729720566.32632,"extracted_loop_46",5.54632306098938,95473334,56702420,6.7,"optimized_loop46_unroll.py"
"432","run_1_repetition_0","DONE","unswitched",1729720572.91546,"extracted_loop_46",4.88416934013367,89877082,1904626,6.5,"optimized_loop46_unswitch.py"
"433","run_1_repetition_0","DONE","earlyT",1729720578.84293,"extracted_loop_46",4.87695240974426,96788986,2941910,6,"optimized_loop46_earlyT.py"
"434","run_1_repetition_0","DONE","var",1729720584.76038,"extracted_loop_46",4.49405336380005,84497889,1765336,6.9,"optimized_loop46_var.py"
"435","run_1_repetition_0","DONE","unrolled",1729720590.29904,"extracted_loop_47",5.19530415534973,96929130,2244101,6.9,"optimized_loop47_unroll.py"
"436","run_1_repetition_0","DONE","unswitched",1729720596.53743,"extracted_loop_47",5.17653775215149,109479492,4316366,2.7,"optimized_loop47_unswitch.py"
"437","run_1_repetition_0","DONE","earlyT",1729720602.75716,"extracted_loop_47",5.28209090232849,107774532,4647007,5.4,"optimized_loop47_earlyT.py"
"438","run_1_repetition_0","DONE","var",1729720609.09756,"extracted_loop_47",5.24563026428223,127556544,15213981,10.7,"optimized_loop47_var.py"
"439","run_1_repetition_0","DONE","unrolled",1729720615.40594,"extracted_loop_48",0.00605273246765136,175680,32743,-0.300000000000001,"optimized_loop48_unroll.py"
"440","run_1_repetition_0","DONE","unswitched",1729720616.47429,"extracted_loop_48",0.00607466697692871,177282,2487,2.8,"optimized_loop48_unswitch.py"
"441","run_1_repetition_0","DONE","earlyT",1729720617.52086,"extracted_loop_48",0.00546622276306152,148536,2029,4.3,"optimized_loop48_earlyT.py"
"442","run_1_repetition_0","DONE","var",1729720618.57933,"extracted_loop_48",0.00544977188110351,152580,53006,11.2,"optimized_loop48_var.py"
"443","run_1_repetition_0","DONE","unrolled",1729720619.64342,"extracted_loop_49",1.34629416465759,27511806,608108,7.2,"optimized_loop49_unroll.py"
"444","run_1_repetition_0","DONE","unswitched",1729720622.04977,"extracted_loop_49",1.05661249160767,20436505,557756,6.6,"optimized_loop49_unswitch.py"
"445","run_1_repetition_0","DONE","earlyT",1729720624.16315,"extracted_loop_49",0.275321245193481,5390239,263445,6.6,"optimized_loop49_earlyT.py"
"446","run_1_repetition_0","DONE","var",1729720625.48071,"extracted_loop_49",0.268094301223755,5086895,141701,5.9,"optimized_loop49_var.py"
"447","run_1_repetition_0","DONE","unrolled",1729720626.79142,"extracted_loop_50",4.02937388420105,84846442,2552907,6.6,"optimized_loop50_unroll.py"
"448","run_1_repetition_0","DONE","unswitched",1729720631.88088,"extracted_loop_50",4.06885600090027,94442961,2832068,5,"optimized_loop50_unswitch.py"
"449","run_1_repetition_0","DONE","earlyT",1729720637.01351,"extracted_loop_50",4.07085919380188,96205428,4625509,7.2,"optimized_loop50_earlyT.py"
"450","run_1_repetition_0","DONE","var",1729720642.12744,"extracted_loop_50",4.01634502410889,81999238,2396162,5.8,"optimized_loop50_var.py"
"451","run_1_repetition_0","DONE","unrolled",1729720651.94171,"optimized_mocked_loop",5.33402562141418,98568679,4222972,5.7,"optimized_loop51_unroll.py"
"452","run_1_repetition_0","DONE","unswitched",1729720663.2318,"optimized_mocked_loop",5.07459378242493,76593894,2029024,6.4,"optimized_loop51_unswitch.py"
"453","run_1_repetition_0","DONE","earlyT",1729720670.10988,"optimized_mocked_loop",0.440943479537964,6543119,897888,6.4,"optimized_loop51_earlyT.py"
"454","run_1_repetition_0","DONE","var",1729720676.18991,"optimized_mocked_loop_unroll",5.11968803405762,74379073,1886377,5.6,"optimized_loop51_var.py"
"455","run_1_repetition_0","DONE","unrolled",1729720690.07032,"run_multiple_iterations",0.108789920806885,883590,11139,3.2,"optimized_loop52_unroll.py"
"456","run_1_repetition_0","DONE","unswitched",1729720699.73244,"run_multiple_iterations",0.108929634094238,1326088,79632,6.8,"optimized_loop52_unswitch.py"
"457","run_1_repetition_0","DONE","earlyT",1729720709.29206,"run_multiple_iterations",0.111124992370605,1810377,66846,5.7,"optimized_loop52_earlyT.py"
"458","run_1_repetition_0","DONE","var",1729720718.93524,"run_multiple_iterations",0.107523441314697,842974,11337,4.5,"optimized_loop52_var.py"
"459","run_1_repetition_0","DONE","unrolled",1729720720.80611,"run_multiple_iterations",0.0602061748504639,1383366,1175,4,"optimized_loop53_unroll.py"
"460","run_1_repetition_0","DONE","unswitched",1729720721.92887,"run_multiple_iterations",0.060253381729126,1821851,16311,4.8,"optimized_loop53_unswitch.py"
"461","run_1_repetition_0","DONE","earlyT",1729720723.04703,"run_multiple_iterations",0.0622546672821045,1713199,57873,5.2,"optimized_loop53_earlyT.py"
"462","run_1_repetition_0","DONE","var",1729720724.17105,"run_multiple_iterations",0.0597717761993408,1624946,4348,2.2,"optimized_loop53_var.py"
"463","run_1_repetition_0","DONE","unrolled",1729720729.87829,"unrolled_loop",0.648366689682007,12684769,332441,4.9,"optimized_loop55_unroll.py"
"464","run_1_repetition_0","DONE","unswitched",1729720736.55242,"unswitched_loop",0.645058631896973,14292810,375286,5.8,"optimized_loop55_unswitch.py"
"465","run_1_repetition_0","DONE","earlyT",1729720743.14122,"early_termination_loop",0.67539381980896,17123993,619673,7.7,"optimized_loop55_earlyT.py"
"466","run_1_repetition_0","DONE","var",1729720749.89342,"var_termination_loop",0.647621393203735,14393390,308150,7.6,"optimized_loop55_var.py"
"467","run_1_repetition_0","DONE","unrolled",1729720756.48218,"unrolled_loop",0.8945472240448,18533023,646237,7,"optimized_loop56_unroll.py"
"468","run_1_repetition_0","DONE","unswitched",1729720763.33831,"unswitched_loop",0.64749813079834,14620933,428795,3.3,"optimized_loop56_unswitch.py"
"469","run_1_repetition_0","DONE","earlyT",1729720770.03328,"early_termination_loop",0.653574228286743,17055881,529361,8.7,"optimized_loop56_earlyT.py"
"470","run_1_repetition_0","DONE","var",1729720776.73789,"var_termination_loop",0.631206274032593,10141382,176901,8.9,"optimized_loop56_var.py"
"471","run_1_repetition_0","DONE","unrolled",1729720783.32449,"unrolled_loop",50.0223326683044,730002791,18796040,6.1,"optimized_loop57_unroll.py"
"472","run_1_repetition_0","DONE","unswitched",1729720839.32552,"unswitched_loop",0.00021767616271972,822681,9231,6.3,"optimized_loop57_unswitch.py"
"473","run_1_repetition_0","DONE","earlyT",1729720845.20569,"early_termination_loop",58.8723654747009,901223107,19870906,6.3,"optimized_loop57_earlyT.py"
"474","run_1_repetition_0","DONE","var",1729720909.93384,"var_termination_loop",0.00050902366638183,15639,46,6.2,"optimized_loop57_var.py"
"475","run_1_repetition_0","DONE","unrolled",1729720911.26424,"unrolled_loop",0.03173828125,754020,14800,9,"optimized_loop59_unroll.py"
"476","run_1_repetition_0","DONE","unswitched",1729720912.4038,"unswitched_loop",0.0352396965026855,577546,5707,4.4,"optimized_loop59_unswitch.py"
"477","run_1_repetition_0","DONE","earlyT",1729720913.5348,"early_termination_loop",0.0357818603515625,614043,7706,8.6,"optimized_loop59_earlyT.py"
"478","run_1_repetition_0","DONE","unrolled",1729720915.71652,"unrolled_loop",0.383779764175415,7570409,4092790,8.7,"optimized_loop60_unroll.py"
"479","run_1_repetition_0","DONE","unswitched",1729720917.14939,"unswitched_loop",0.378958463668823,6025674,4154311,5.5,"optimized_loop60_unswitch.py"
"480","run_1_repetition_0","DONE","var",1729720920.04034,"var_termination_loop",0.375303983688354,6822447,96400,6.2,"optimized_loop60_var.py"
"481","run_1_repetition_0","DONE","unrolled",1729720921.47269,"unrolled_loop",0.0108325481414795,200902,120004,9.2,"optimized_loop61_unroll.py"
"482","run_1_repetition_0","DONE","unswitched",1729720922.52561,"unswitched_loop",1.0739209651947,18050489,197607,5,"optimized_loop61_unswitch.py"
"483","run_1_repetition_0","DONE","earlyT",1729720924.65847,"early_termination_loop",0.533027410507202,9429368,274766,6.3,"optimized_loop61_earlyT.py"
"484","run_1_repetition_0","DONE","var",1729720926.2351,"var_termination_loop",1.07466459274292,19280467,366955,4.8,"optimized_loop61_var.py"
"485","run_1_repetition_0","DONE","unrolled",1729720928.35308,"unrolled_loop",0.0382504463195801,693415,428597,8.3,"optimized_loop63_unroll.py"
"486","run_1_repetition_0","DONE","unswitched",1729720929.4347,"unswitched_loop",0.0374517440795898,682231,11169,5.7,"optimized_loop63_unswitch.py"
"487","run_1_repetition_0","DONE","earlyT",1729720930.53068,"early_termination_loop",0.0370626449584961,598846,419382,4.1,"optimized_loop63_earlyT.py"
"488","run_1_repetition_0","DONE","var",1729720931.62274,"var_termination_loop",0.0367088317871094,586426,409906,7.7,"optimized_loop63_var.py"
"489","run_1_repetition_0","DONE","unrolled",1729720932.74513,"unrolled_loop",0.215131759643555,2750712,1822385,5.1,"optimized_loop64_unroll.py"
"490","run_1_repetition_0","DONE","unswitched",1729720934.05812,"unswitched_loop",0.214080572128296,3182956,41303,5.9,"optimized_loop64_unswitch.py"
"491","run_1_repetition_0","DONE","earlyT",1729720935.36096,"early_termination_loop",0.216102123260498,3147558,1801222,6.5,"optimized_loop64_earlyT.py"
"492","run_1_repetition_0","DONE","var",1729720936.67905,"var_termination_loop",0.208172798156738,2960296,14145,4.5,"optimized_loop64_var.py"
"493","run_1_repetition_0","DONE","unrolled",1729720937.95002,"unrolled_loop",0.0382931232452393,622053,430566,4.9,"optimized_loop65_unroll.py"
"494","run_1_repetition_0","DONE","unswitched",1729720939.04658,"unswitched_loop",0.0388717651367188,894393,424981,6,"optimized_loop65_unswitch.py"
"495","run_1_repetition_0","DONE","earlyT",1729720940.15009,"early_termination_loop",0.0373454093933105,695078,16082,22.2,"optimized_loop65_earlyT.py"
"496","run_1_repetition_0","DONE","var",1729720941.24648,"var_termination_loop",0.0372719764709473,663632,17395,6.2,"optimized_loop65_var.py"
"497","run_1_repetition_0","DONE","unrolled",1729720942.34361,"computation_loop",0.907183170318604,15048157,388545,5.5,"optimized_loop66_unroll.py"
"498","run_1_repetition_0","DONE","unswitched",1729720944.30765,"unswitched_computation_loop",0.544524192810059,8516833,64053,5.3,"optimized_loop66_unswitch.py"
"499","run_1_repetition_0","DONE","var",1729720946.9355,"var_termination_computation_loop",0.576512575149536,9108004,111994,2.1,"optimized_loop66_var.py"
"500","run_1_repetition_0","DONE","unrolled",1729720948.55599,"unrolled_computation_loop",0.362335205078125,6057533,30196,5,"optimized_loop67_unroll.py"
"501","run_1_repetition_0","DONE","unswitched",1729720949.95904,"unswitched_computation_loop",0.164955615997314,2409300,59811,6.1,"optimized_loop67_unswitch.py"
"502","run_1_repetition_0","DONE","var",1729720952.2401,"var_termination_computation_loop",0.166727542877197,2991620,111887,6.4,"optimized_loop67_var.py"
"503","run_1_repetition_0","DONE","unswitched",1729720954.56482,"unswitched_loop",1.93265581130981,34084846,19976934,6.3,"optimized_loop68_unswitch.py"
"504","run_1_repetition_0","DONE","earlyT",1729720957.60131,"early_termination_loop",0.298047780990601,6146167,547396,7.7,"optimized_loop68_earlyT.py"
"505","run_1_repetition_0","DONE","unrolled",1729720960.00889,"unrolled_loop",0.956850528717041,16101432,266664,6.4,"optimized_loop69_unroll.py"
"506","run_1_repetition_0","DONE","unswitched",1729720962.03261,"unswitched_loop",0.602063179016113,9674976,6022500,6,"optimized_loop69_unswitch.py"
"507","run_1_repetition_0","DONE","earlyT",1729720963.68842,"early_termination_loop",0.551542043685913,8966929,72277,5.4,"optimized_loop69_earlyT.py"
"508","run_1_repetition_0","DONE","var",1729720965.3072,"var_termination_loop",0.951969623565674,15793159,205846,5.9,"optimized_loop69_var.py"
"509","run_1_repetition_0","DONE","unrolled",1729720967.31762,"unrolled_loop",0.008453369140625,183600,92662,3.7,"optimized_loop70_unroll.py"
"510","run_1_repetition_0","DONE","unswitched",1729720968.55446,"unswitched_loop",0.00901341438293457,280991,3571,0.1,"optimized_loop70_unswitch.py"
"511","run_1_repetition_0","DONE","earlyT",1729720969.61067,"early_termination_loop",0.00618553161621093,111612,2518,7.3,"optimized_loop70_earlyT.py"
"512","run_1_repetition_0","DONE","var",1729720970.6766,"var_termination_loop",0.00630903244018554,109552,2242,4.8,"optimized_loop70_var.py"
"513","run_1_repetition_0","DONE","unrolled",1729720971.72346,"unrolled_loop",0.00376296043395996,78030,77,7.7,"optimized_loop72_unroll.py"
"514","run_1_repetition_0","DONE","unswitched",1729720972.78795,"unswitched_loop",0.00389885902404785,74962,2136,6.3,"optimized_loop72_unswitch.py"
"515","run_1_repetition_0","DONE","earlyT",1729720973.83464,"early_termination_loop",0.00261950492858886,41914,1251,5.7,"optimized_loop72_earlyT.py"
"516","run_1_repetition_0","DONE","var",1729720974.88093,"var_termination_loop",0.00266289710998535,54318,1174,7.7,"optimized_loop72_var.py"
"517","run_1_repetition_0","DONE","unrolled",1729720975.99171,"unrolled_loop",0.00800299644470214,475836,51984,61.3,"optimized_loop73_unroll.py"
"518","run_1_repetition_0","DONE","unswitched",1729720977.14683,"unswitched_loop",0.00992989540100097,341031,23085,59.3,"optimized_loop73_unswitch.py"
"519","run_1_repetition_0","DONE","earlyT",1729720978.25862,"early_termination_loop",0.0001220703125,63519,6607,67.9,"optimized_loop73_earlyT.py"
"520","run_1_repetition_0","DONE","var",1729720979.37707,"var_termination_loop",0.00953340530395507,544955,59934,60.5,"optimized_loop73_var.py"
"521","run_1_repetition_0","DONE","unrolled",1729720980.50478,"unrolled_loop",0.00856423377990722,533252,58530,63.2,"optimized_loop74_unroll.py"
"522","run_1_repetition_0","DONE","unswitched",1729720981.63812,"unswitched_loop",0.00014734268188476,61108,6423,58.5,"optimized_loop74_unswitch.py"
"523","run_1_repetition_0","DONE","unrolled",1729720984.92056,"unrolled_loop",0.471871852874756,8471135,226901,6.3,"optimized_loop75_unroll.py"
"524","run_1_repetition_0","DONE","unswitched",1729720986.43586,"unswitched_loop",0.215679407119751,3758930,40861,5.7,"optimized_loop75_unswitch.py"
"525","run_1_repetition_0","DONE","var",1729720988.73463,"var_termination_loop",0.153457403182983,2908052,161476,5.9,"optimized_loop75_var.py"
"526","run_1_repetition_0","DONE","unrolled",1729720990.12255,"mock_loop_unroll",1.2848961353302,22116761,292130,6.1,"optimized_loop76_unroll.py"
"527","run_1_repetition_0","DONE","unswitched",1729720992.7059,"mock_loop_unswitch",0.925726413726807,16674675,254640,5.8,"optimized_loop76_unswitch.py"
"528","run_1_repetition_0","DONE","var",1729720996.26124,"mock_loop_var_termination",1.55688905715942,28804296,816547,6.4,"optimized_loop76_var.py"
"529","run_1_repetition_0","DONE","unrolled",1729720998.92591,"mock_loop_unroll",1.14162254333496,19997776,238513,4.3,"optimized_loop77_unroll.py"
"530","run_1_repetition_0","DONE","unswitched",1729721001.12894,"mock_loop_unswitch",0.546533823013306,10615860,489217,8.5,"optimized_loop77_unswitch.py"
"531","run_1_repetition_0","DONE","earlyT",1729721002.73543,"mock_loop_early_termination",0.107150077819824,2033952,34376,5.4,"optimized_loop77_earlyT.py"
"532","run_1_repetition_0","DONE","var",1729721003.8853,"mock_loop_var_termination",1.34822201728821,22051716,159340,5.2,"optimized_loop77_var.py"
"533","run_1_repetition_0","DONE","unrolled",1729721006.27674,"mock_loop_unroll",0.960288047790527,16432270,431466,6.3,"optimized_loop78_unroll.py"
"534","run_1_repetition_0","DONE","unswitched",1729721008.27959,"mock_loop_unswitch",0.806809902191162,13717965,209935,5,"optimized_loop78_unswitch.py"
"535","run_1_repetition_0","DONE","earlyT",1729721010.12755,"mock_loop_early_termination",0.0957415103912354,1674093,33369,6.1,"optimized_loop78_earlyT.py"
"536","run_1_repetition_0","DONE","var",1729721011.26555,"mock_loop_var_termination",1.21632885932922,22224543,451759,6.1,"optimized_loop78_var.py"
"537","run_1_repetition_0","DONE","unrolled",1729721013.57358,"mock_loop_unroll",1.43721675872803,27003196,473517,5.3,"optimized_loop80_unroll.py"
"538","run_1_repetition_0","DONE","unswitched",1729721016.15856,"mock_loop_unswitch",0.795603275299072,14847254,201574,4,"optimized_loop80_unswitch.py"
"539","run_1_repetition_0","DONE","earlyT",1729721018.09274,"mock_loop_early_termination",0.0101680755615234,165596,168,3.9,"optimized_loop80_earlyT.py"
"540","run_1_repetition_0","DONE","var",1729721019.24503,"mock_loop_var_termination",0.0105535984039307,195028,275,5.8,"optimized_loop80_var.py"
"541","run_1_repetition_0","DONE","unrolled",1729721020.94161,"mock_loop_unroll",2.15173697471619,47716511,1693180,10.4,"optimized_loop82_unroll.py"
"542","run_1_repetition_0","DONE","unswitched",1729721025.00704,"mock_loop_unswitch",0.624435901641846,7989485,126596,1.3,"optimized_loop82_unswitch.py"
"543","run_1_repetition_0","DONE","earlyT",1729721027.54566,"mock_loop_early_termination",0.650976896286011,8856018,209935,6.2,"optimized_loop82_earlyT.py"
"544","run_1_repetition_0","DONE","var",1729721030.09576,"mock_loop_var_termination",0.630974054336548,8703484,195547,6.5,"optimized_loop82_var.py"
"545","run_1_repetition_0","DONE","unrolled",1729721035.73532,"mock_loop_unroll",1.71616005897522,30558143,691859,6.9,"optimized_loop84_unroll.py"
"546","run_1_repetition_0","DONE","unswitched",1729721038.63726,"mock_loop_unswitch",1.36339664459229,29043038,1220213,5.8,"optimized_loop84_unswitch.py"
"547","run_1_repetition_0","DONE","earlyT",1729721041.19679,"mock_loop_early_termination",0.0167803764343262,343961,10940,2.5,"optimized_loop84_earlyT.py"
"548","run_1_repetition_0","DONE","var",1729721042.25692,"mock_loop_var_termination",0.0167272090911865,397547,11733,9.1,"optimized_loop84_var.py"
"549","run_1_repetition_0","DONE","unrolled",1729721043.36718,"mock_loop_unroll",1.17767953872681,24083517,785451,6.6,"optimized_loop85_unroll.py"
"550","run_1_repetition_0","DONE","unswitched",1729721045.73079,"mock_loop_unswitch",0.495274782180786,8473073,152336,3.5,"optimized_loop85_unswitch.py"
"551","run_1_repetition_0","DONE","earlyT",1729721047.40006,"mock_loop_early_termination",0.00795578956604003,260469,10604,12.2,"optimized_loop85_earlyT.py"
"552","run_1_repetition_0","DONE","var",1729721048.53882,"mock_loop_var_termination",0.0106875896453857,289490,9155,17.5,"optimized_loop85_var.py"
"553","run_1_repetition_0","DONE","unrolled",1729721049.95521,"mock_loop_unroll",1.54807806015015,30424010,8083032,-0.0999999999999996,"optimized_loop86_unroll.py"
"554","run_1_repetition_0","DONE","unswitched",1729721053.00915,"mock_loop_unswitch",1.37193274497986,24972921,613112,2.2,"optimized_loop86_unswitch.py"
"555","run_1_repetition_0","DONE","earlyT",1729721055.85824,"mock_loop_early_termination",0.016700267791748,264466,198,5.4,"optimized_loop86_earlyT.py"
"556","run_1_repetition_0","DONE","var",1729721057.37419,"mock_loop_var_termination",0.0169122219085693,299987,6316,8.6,"optimized_loop86_var.py"
"557","run_1_repetition_0","DONE","unrolled",1729721058.57723,"mock_loop_unroll",3.63417363166809,79503548,2997984,6.5,"optimized_loop87_unroll.py"
"558","run_1_repetition_0","DONE","unswitched",1729721063.32242,"mock_loop_unswitch",8.392333984375e-05,29006,0,3.4,"optimized_loop87_unswitch.py"
"559","run_1_repetition_0","DONE","var",1729721065.43541,"mock_loop_var_termination",8.41617584228516e-05,27602,428,8.5,"optimized_loop87_var.py"
"560","run_1_repetition_0","DONE","unrolled",1729721066.78741,"mock_loop_unroll",1.1394476890564,21284696,563645,6.4,"optimized_loop88_unroll.py"
"561","run_1_repetition_0","DONE","unswitched",1729721069.41089,"mock_loop_unswitch",0.836640596389771,18287949,201543,6.3,"optimized_loop88_unswitch.py"
"562","run_1_repetition_0","DONE","earlyT",1729721071.74458,"mock_loop_early_termination",0.0107035636901855,186727,4012,5.3,"optimized_loop88_earlyT.py"
"563","run_1_repetition_0","DONE","var",1729721073.26325,"mock_loop_var_termination",0.011244535446167,219532,5966,6.6,"optimized_loop88_var.py"
"564","run_1_repetition_0","DONE","unrolled",1729721078.03285,"mock_loop_unroll",0.935970306396484,15621003,302505,4.6,"optimized_loop90_unroll.py"
"565","run_1_repetition_0","DONE","unswitched",1729721080.59661,"mock_loop_unswitch",0.50658917427063,10251408,139229,6.8,"optimized_loop90_unswitch.py"
"566","run_1_repetition_0","DONE","earlyT",1729721082.71058,"mock_loop_early_termination",0.00805068016052246,113489,184,4.5,"optimized_loop90_earlyT.py"
"567","run_1_repetition_0","DONE","var",1729721084.36105,"mock_loop_var_termination",0.00872969627380371,181311,6103,7.1,"optimized_loop90_var.py"
"568","run_1_repetition_0","DONE","unrolled",1729721094.96993,"mock_loop_unroll",9.44144701957703,163602623,5618392,5.9,"optimized_loop94_unroll.py"
"569","run_1_repetition_0","DONE","unswitched",1729721105.46753,"mock_loop_unswitch",8.75632667541504,151306308,5926253,7.6,"optimized_loop94_unswitch.py"
"570","run_1_repetition_0","DONE","earlyT",1729721115.2846,"mock_loop_early_termination",9.33020091056824,146927506,4471265,5.8,"optimized_loop94_earlyT.py"
"571","run_1_repetition_0","DONE","unrolled",1729721126.71326,"mock_loop_unroll",11.2878205776215,196229156,6126026,7.7,"optimized_loop95_unroll.py"
"572","run_1_repetition_0","DONE","unswitched",1729721139.04051,"mock_loop_unswitch",10.3596725463867,170626552,6159914,5.9,"optimized_loop95_unswitch.py"
