__run_id,__done,example_factor1,timestamp,tag,duration,package_0,core_0,cpu_power,input_file
run_0_repetition_0,DONE,unswitched,1729719105.7356315,extracted_loop_30,3.910994052886963,68412661.0,13313673.0,6.500000000000001,optimized_loop30_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719110.7075624,extracted_loop_30,3.863191604614258,84115889.0,3508028.0,9.299999999999999,optimized_loop30_earlyT.py
run_0_repetition_0,DONE,var,1729719115.622841,extracted_loop_29,4.065992593765259,71229670.0,1581598.0,2.5,optimized_loop30_var.py
run_0_repetition_0,DONE,unrolled,1729719120.7437844,extracted_loop_31,4.334635972976685,79182840.0,1795195.0,5.9,optimized_loop31_unroll.py
run_0_repetition_0,DONE,unswitched,1729719126.141509,extracted_loop_31,8.427412271499634,127255809.0,83511031.0,5.5,optimized_loop31_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719135.6299624,extracted_loop_31,6.196495056152344,102334994.0,36384150.0,6.0,optimized_loop31_earlyT.py
run_0_repetition_0,DONE,var,1729719142.883636,extracted_loop_31,8.304745197296143,151958069.0,3238678.0,5.1000000000000005,optimized_loop31_var.py
run_0_repetition_0,DONE,unrolled,1729719152.2319164,extracted_loop_32,0.004814863204956055,127771.0,9826.0,14.499999999999998,optimized_loop32_unroll.py
run_0_repetition_0,DONE,unswitched,1729719153.296957,extracted_loop_32,0.0070111751556396484,134514.0,3478.0,5.0,optimized_loop32_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719154.3640325,extracted_loop_32,0.005385637283325195,131585.0,3387.0,6.6,optimized_loop32_earlyT.py
run_0_repetition_0,DONE,var,1729719155.425574,extracted_loop_32,0.006329774856567383,151848.0,4227.0,4.6,optimized_loop32_var.py
run_0_repetition_0,DONE,unrolled,1729719156.4816148,extracted_loop_33,5.710570573806763,97446117.0,2205315.0,5.199999999999999,optimized_loop33_unroll.py
run_0_repetition_0,DONE,unswitched,1729719163.2594714,extracted_loop_33,3.746670722961426,70098395.0,1387364.0,6.299999999999999,optimized_loop33_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719168.0645008,extracted_loop_33,1.6334419250488281,30644366.0,1028633.0,5.9,optimized_loop33_earlyT.py
run_0_repetition_0,DONE,var,1729719170.7602754,extracted_loop_33,3.837364912033081,69549672.0,1488769.0,6.0,optimized_loop33_var.py
run_0_repetition_0,DONE,unrolled,1729719175.6607583,extracted_loop_34,4.197439670562744,76195980.0,1606927.0,4.8,optimized_loop34_unroll.py
run_0_repetition_0,DONE,unswitched,1729719180.9190097,extracted_loop_34,4.069055080413818,74998838.0,1690770.0,6.0,optimized_loop34_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719186.0469108,extracted_loop_34,4.0273449420928955,72899687.0,1533871.0,5.4,optimized_loop34_earlyT.py
run_0_repetition_0,DONE,var,1729719191.131437,extracted_loop_34,4.089836359024048,72639798.0,2000476.0,5.4,optimized_loop34_var.py
run_0_repetition_0,DONE,unrolled,1729719196.2858503,extracted_loop_36,5.032229661941528,80432379.0,51495369.0,4.8,optimized_loop36_unroll.py
run_0_repetition_0,DONE,unswitched,1729719202.3603396,extracted_loop_36,4.84131121635437,88348291.0,1741380.0,5.800000000000001,optimized_loop36_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719208.2450118,extracted_loop_34,3.935378313064575,73370946.0,1413760.0,5.8,optimized_loop36_earlyT.py
run_0_repetition_0,DONE,var,1729719213.2379057,extracted_loop_36,4.736555814743042,107291250.0,3769351.0,6.7,optimized_loop36_var.py
